,round_epochs,loss,val_acc,acc,val_loss,epochs,reg,dropout_input,dropout_hidden,lr
14,100,127220.515625,0.04790419340133667,0.049267642199993134,124863.359375,100,0.03333333285714286,0.13333333333333333,215.44346900318823,0.00021544346900318845
3,100,14252.5205078125,0.045908182859420776,0.054593876004219055,14227.736328125,100,0.09999999857142858,0.3,4.641588833612772,2.1544346900318867e-05
26,100,18.203954696655273,0.04391217604279518,0.0699067935347557,18.011442184448242,100,0.0,0.4,0.001,1e-05
168,100,660403.9375,0.04391217604279518,0.051930759102106094,659291.375,100,0.19999999714285716,0.13333333333333333,215.44346900318823,2.1544346900318867e-05
10,100,5461.77294921875,0.04391217604279518,0.059254325926303864,5440.544921875,100,0.03333333285714286,0.4666666666666667,2.154434690031882,4.641588833612782e-05
111,100,1455.3741455078125,0.041916169226169586,0.055925432592630386,1452.4310302734375,100,0.16666666428571428,0.5,0.46415888336127775,2.1544346900318867e-05
157,100,306941.3125,0.041916169226169586,0.05059920251369476,306424.3125,100,0.0,0.16666666666666666,100.0,2.1544346900318867e-05
78,100,35048.875,0.041916169226169586,0.05792276933789253,34757.35546875,100,0.03333333285714286,0.43333333333333335,21.54434690031882,0.0001
156,100,11714.2041015625,0.041916169226169586,0.049267642199993134,11670.81640625,100,0.23333333,0.36666666666666664,4.641588833612772,4.641588833612782e-05
125,100,273154.375,0.03992015868425369,0.05126497894525528,268084.25,100,0.16666666428571428,0.43333333333333335,464.1588833612773,0.00021544346900318845
153,100,25256.78515625,0.03992015868425369,0.04860186576843262,25161.724609375,100,0.06666666571428571,0.4666666666666667,10.0,4.641588833612782e-05
146,100,30684.693359375,0.03992015868425369,0.04727030545473099,30632.357421875,100,0.23333333,0.4,10.0,2.1544346900318867e-05
100,100,7244.240234375,0.0379241518676281,0.049267642199993134,7237.8720703125,100,0.23333333,0.36666666666666664,2.154434690031882,1e-05
55,100,1578.923583984375,0.0379241518676281,0.05392809584736824,1577.0814208984375,100,0.09999999857142858,0.3333333333333333,0.46415888336127775,1e-05
129,100,594881.25,0.0359281450510025,0.0479360856115818,583891.8125,100,0.0,0.13333333333333333,1000.0,0.00021544346900318845
166,100,117090.84375,0.0359281450510025,0.055925432592630386,116659.6953125,100,0.13333333142857143,0.13333333333333333,46.41588833612773,4.641588833612782e-05
83,100,306845.3125,0.03393213450908661,0.051930759102106094,306327.875,100,0.16666666428571428,0.5,100.0,2.1544346900318867e-05
171,100,1627747.25,0.03393213450908661,0.04993342235684395,1614412.75,100,0.03333333285714286,0.3333333333333333,1000.0,0.0001
181,100,1556957.5,0.031936127692461014,0.04460718855261803,1555746.75,100,0.19999999714285716,0.23333333333333334,464.1588833612773,1e-05
113,100,142413.109375,0.031936127692461014,0.04660452902317047,142171.765625,100,0.09999999857142858,0.13333333333333333,46.41588833612773,2.1544346900318867e-05
51,100,66140.46875,0.02994011901319027,0.04394141212105751,66028.921875,100,0.0,0.06666666666666667,21.54434690031882,2.1544346900318867e-05
